instruction,output,source
En clair : donne les actions de BATCH_USER concernant EMPLOYEES.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND UPPER(OBJECT_NAME)='EMPLOYEES' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object_aug
Contrôle : sécurité : Montre les traces d'il y a 10 jours.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE-10) AND EVENT_TIMESTAMP < TRUNC(SYSDATE-9) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_exact_day_ago_balanced
Montre les INSERT de SMART2DADMIN sur DOSSIERS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SMART2DADMIN' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='DOSSIERS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Qu'est-ce qui s'est passé les 14 derniers jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-14 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_last_n_days
SYS a-t-il fait DELETE sur CONTRATS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYS' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='CONTRATS';,B_user_action_object
Audit : Y a-t-il une activité de SYSTEM sur FOURNISSEURS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(OBJECT_NAME)='FOURNISSEURS';,B_user_object
En clair : montre les INSERT de PROD2_MDS sur DEPARTMENTS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_MDS' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='DEPARTMENTS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_aug
Donne les traces où NEW_USER_APP fait INSERT sur CONTRATS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='CONTRATS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
En clair : sécurité : Qu'est-ce qui s'est passé les 14 derniers jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-14 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_last_n_days_aug
Est-ce que l'utilisateur PROD2_STB a fait un SELECT sur la table COMMANDES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_STB' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='COMMANDES';,B_user_action_object
Demande audit : quelle est la dernière action de CYRILLE_TBS cette semaine ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE_TBS' AND EVENT_TIMESTAMP >= TRUNC(SYSDATE,'IW') AND EVENT_TIMESTAMP < TRUNC(SYSDATE,'IW')+7 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 1 ROWS ONLY;",C_user_period_last_aug
Est-ce que l'utilisateur REPORT_USER a fait un DELETE sur la table EMPLOYEES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='EMPLOYEES';,B_user_action_object
Donne les actions de CYRILLE concernant DOSSIERS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE' AND UPPER(OBJECT_NAME)='DOSSIERS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object
Audit : question : Qui a regardé PAIEMENTS ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='PAIEMENTS' AND UPPER(ACTION_NAME)='SELECT' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object_balanced
Audit : Donne les actions de VROMUALD concernant DOSSIERS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(OBJECT_NAME)='DOSSIERS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object
Question : Quelles actions SELECT ont été faites par VROMUALD ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(ACTION_NAME)='SELECT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action
SMART2DADMIN a-t-il fait UPDATE sur CLIENT ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SMART2DADMIN' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='CLIENT';,B_user_action_object
Vérifie : montre les SELECT de AUDIT_MANAGER sur NOUVELLE_TABLE_METIER.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='AUDIT_MANAGER' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_balanced
En clair : est-ce que SYSTEM a fait un SELECT ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(ACTION_NAME)='SELECT';,B_user_action_aug
Question : peux-tu me dire Combien d'actions par type sur DEPARTMENTS ?,"SELECT ACTION_NAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='DEPARTMENTS' AND ACTION_NAME IS NOT NULL GROUP BY ACTION_NAME ORDER BY NB DESC;",D_group_action_object_balanced
Question : Qui a consulté ADRESS ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='ADRESS' AND UPPER(ACTION_NAME)='SELECT' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
En clair : cYRILLE_TBS a-t-il fait INSERT sur SALARIES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE_TBS' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='SALARIES';,B_user_action_object_aug
REPORT_USER a-t-il fait une action sur FACTURES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(OBJECT_NAME)='FACTURES';,B_user_object
En clair : sYS a-t-il fait INSERT sur EMPLOYEES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYS' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='EMPLOYEES';,B_user_action_object_aug
Contrôle : demande audit : est-ce que l'utilisateur AUDIT_MANAGER a fait un SELECT sur la table HR ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='AUDIT_MANAGER' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='HR';,B_user_action_object_aug_balanced
Audit : Y a-t-il une activité de CYRILLE sur FACTURES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE' AND UPPER(OBJECT_NAME)='FACTURES';,B_user_object
Audit : Montre le dernier GRANT.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(ACTION_NAME)='GRANT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 1 ROWS ONLY;",A_last_action
Analyse : peux-tu me dire Montre les actions du vendredi dernier.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE,'IW')-7+4 AND EVENT_TIMESTAMP < TRUNC(SYSDATE,'IW')-7+4+1 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_weekday_last_balanced
Peux-tu me dire Qui a touché une table il y a 12 mois ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= ADD_MONTHS(TRUNC(SYSDATE,'MM'),-12) AND EVENT_TIMESTAMP < ADD_MONTHS(TRUNC(SYSDATE,'MM'),-11) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_months_ago
Analyse : Quels utilisateurs ont touché DEPARTMENTS plus de 3 fois ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='DEPARTMENTS' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME HAVING COUNT(*) > 3 ORDER BY NB DESC;",D_having
Montre-moi Quels utilisateurs ont touché SALARIES plus de 3 fois ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='SALARIES' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME HAVING COUNT(*) > 3 ORDER BY NB DESC;",D_having
Question : Combien de LOGOFF pour AUDIT_MANAGER ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='AUDIT_MANAGER' AND UPPER(ACTION_NAME)='LOGOFF';,B_user_action
Donne les traces où NEW_USER_APP fait INSERT sur SALARIES.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='SALARIES' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Montre les UPDATE de ITEST sur FOURNISSEURS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='ITEST' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='FOURNISSEURS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Besoin audit : est-ce que CYRILLE a touché la table ADRESS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE' AND UPPER(OBJECT_NAME)='ADRESS';,B_user_object_aug
Je veux savoir Qu'est-ce qui s'est passé depuis 365 jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-365 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_last_n_days
Donne les traces où PROD2_MDS fait DELETE sur DOSSIERS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_MDS' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='DOSSIERS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Contrôle : qui a touché une table avant-hier ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME IS NOT NULL AND EVENT_TIMESTAMP >= TRUNC(SYSDATE-2) AND EVENT_TIMESTAMP < TRUNC(SYSDATE-1) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_period_table_balanced
Besoin audit : montre les SELECT de NEW_USER_APP sur DEPARTMENTS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='DEPARTMENTS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_aug
Question : Je veux savoir qui a fait GRANT sur DEPARTMENTS.,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='DEPARTMENTS' AND UPPER(ACTION_NAME)='GRANT' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
Qui a touché une table ce mois ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME IS NOT NULL AND EVENT_TIMESTAMP >= TRUNC(SYSDATE,'MM') AND EVENT_TIMESTAMP < ADD_MONTHS(TRUNC(SYSDATE,'MM'),1) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_period_table
Audit : Donne les actions de AUDIT_MANAGER concernant PAIEMENTS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='AUDIT_MANAGER' AND UPPER(OBJECT_NAME)='PAIEMENTS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object
Est-ce que l'utilisateur ITEST a fait un INSERT sur la table EMPLOYEES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='ITEST' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='EMPLOYEES';,B_user_action_object
Besoin audit : est-ce que l'utilisateur NEW_USER_APP a fait un UPDATE sur la table SALARIES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='SALARIES';,B_user_action_object_aug
En clair : je veux savoir Actions il y a 6 mois.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= ADD_MONTHS(TRUNC(SYSDATE,'MM'),-6) AND EVENT_TIMESTAMP < ADD_MONTHS(TRUNC(SYSDATE,'MM'),-5) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_months_ago_aug
Besoin audit : le compte HR a-t-il touché la base hier ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='HR' AND EVENT_TIMESTAMP >= TRUNC(SYSDATE-1) AND EVENT_TIMESTAMP < TRUNC(SYSDATE);,D_anti_user_object_confusion_aug
Contrôle : demande audit : question : Quels utilisateurs ont réalisé INSERT sur HR ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='HR' AND UPPER(ACTION_NAME)='INSERT' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object_aug_balanced
Est-ce que l'utilisateur SYSTEM a fait un SELECT sur la table CLIENT ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='CLIENT';,B_user_action_object
Vérifie : donne les traces où REPORT_USER fait INSERT sur FOURNISSEURS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='FOURNISSEURS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_balanced
Est-ce que l'utilisateur SMART2DADMIN a fait un INSERT sur la table DEPARTMENTS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SMART2DADMIN' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='DEPARTMENTS';,B_user_action_object
Audit : Combien d'actions sur les 90 derniers jours ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-90;,C_last_n_days_count
Audit : Est-ce que SYS a touché la table NOUVELLE_TABLE_METIER ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYS' AND UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER';,B_user_object
Question : Qui a effacé UTILISATEURS ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='UTILISATEURS' AND UPPER(ACTION_NAME)='DELETE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
Question : montre les SELECT de CYRILLE_TBS sur CONTRATS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE_TBS' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='CONTRATS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_balanced
Montre les UPDATE de NEW_USER_APP sur ADRESS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='ADRESS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Qui a touché NOUVELLE_TABLE_METIER avant-hier ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER' AND EVENT_TIMESTAMP >= TRUNC(SYSDATE-2) AND EVENT_TIMESTAMP < TRUNC(SYSDATE-1) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_object_period_detail
Vérifie : cYRILLE a-t-il fait une action sur HR ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE' AND UPPER(OBJECT_NAME)='HR';,B_user_object_balanced
Audit : Y a-t-il une activité de SMART2DADMIN sur COMMANDES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SMART2DADMIN' AND UPPER(OBJECT_NAME)='COMMANDES';,B_user_object
Audit : Y a-t-il une activité de ITEST sur DEPARTMENTS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='ITEST' AND UPPER(OBJECT_NAME)='DEPARTMENTS';,B_user_object
Audit : SYSTEM a-t-il fait une action sur FOURNISSEURS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(OBJECT_NAME)='FOURNISSEURS';,B_user_object
Montre ce que BATCH_USER a fait sur CLIENT.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND UPPER(OBJECT_NAME)='CLIENT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object
Pour contrôle : nEW_USER_APP a-t-il fait DELETE sur EMPLOYEES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='EMPLOYEES';,B_user_action_object_aug
Audit : Est-ce que SMART2DADMIN a touché la table NOUVELLE_TABLE_METIER ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SMART2DADMIN' AND UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER';,B_user_object
Audit : pROD2_STB a-t-il fait INSERT sur UTILISATEURS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_STB' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='UTILISATEURS';,B_user_action_object_balanced
Y a-t-il une activité de ITEST sur EMPLOYEES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='ITEST' AND UPPER(OBJECT_NAME)='EMPLOYEES';,B_user_object
Montre-moi Montre les actions du lundi dernier.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE,'IW')-7+0 AND EVENT_TIMESTAMP < TRUNC(SYSDATE,'IW')-7+0+1 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_weekday_last
Vérifie Qu'est-ce qui s'est passé il y a 10 jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE-10) AND EVENT_TIMESTAMP < TRUNC(SYSDATE-9) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_exact_day_ago
BATCH_USER a-t-il fait SELECT sur SALARIES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='SALARIES';,B_user_action_object
Peux-tu me dire Qu'est-ce qui s'est passé les 30 derniers jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-30 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_last_n_days
Audit : Est-ce que HR a touché la table CONTRATS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='HR' AND UPPER(OBJECT_NAME)='CONTRATS';,B_user_object
Demande audit : qui a touché DOSSIERS sur les 365 derniers jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='DOSSIERS' AND EVENT_TIMESTAMP >= SYSDATE-365 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_object_last_n_days_aug
Vérifie : qu'a fait NEW_USER_APP sur les 14 derniers jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND EVENT_TIMESTAMP >= SYSDATE-14 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_user_last_n_days_balanced
HR a-t-il fait DELETE sur FACTURES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='HR' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='FACTURES';,B_user_action_object
Pour contrôle : je veux savoir Combien d'actions depuis 14 jours ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-14;,C_last_n_days_count_aug
Demande audit : est-ce que PROD2_MDS a fait un DELETE ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_MDS' AND UPPER(ACTION_NAME)='DELETE';,B_user_action_aug
Donne les traces où PROD2_MDS fait SELECT sur DOSSIERS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_MDS' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='DOSSIERS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
